source_file,local_record_id,parent_record_id,review_decision,source_status,target_table,target_record_id,mapping_action,mapping_status,source_document,source_page,source_section,notes
requirements/_review_current_requirements.csv,REQ-123,,reclassified,present,visa_process_stages,,insert,pending_target_id,충청북도 지역특화형 비자 사업 숙련기능인력(E74R) 공고(2026년 8차)_section0,10,추천서 발급 신청방법 및 결과안내,"대상 공통 테이블은 확정했으며, UUID 발급 후 target_record_id를 채움."
requirements/_review_current_requirements.csv,REQ-124,,reclassified,present,visa_process_stages,,insert,pending_target_id,충청북도 지역특화형 비자 사업 숙련기능인력(E74R) 공고(2026년 8차)_section0,10,추천서 발급 신청방법 및 결과안내,"대상 공통 테이블은 확정했으며, UUID 발급 후 target_record_id를 채움."
requirements/_review_current_requirements.csv,REQ-125,,reclassified,present,visa_process_stages,,insert,pending_target_id,충청북도 지역특화형 비자 사업 숙련기능인력(E74R) 공고(2026년 8차)_section0,10,추천서 발급 신청방법 및 결과안내,"대상 공통 테이블은 확정했으며, UUID 발급 후 target_record_id를 채움."
requirements/_review_current_requirements.csv,REQ-126,,reclassified,present,visa_process_stages,,insert,pending_target_id,충청북도 지역특화형 비자 사업 숙련기능인력(E74R) 공고(2026년 8차)_section0,10,추천서 발급 신청방법 및 결과안내,"대상 공통 테이블은 확정했으며, UUID 발급 후 target_record_id를 채움."
requirements/_review_current_requirements.csv,REQ-127,,excluded,present,none,,exclude,verified,충청북도 지역특화형 비자 사업 숙련기능인력(E74R) 공고(2026년 8차)_section0,11,기타 사항,대제목에 해당.  source_section에 들어가는게 맞을듯
requirements/_review_current_requirements.csv,REQ-128,,reclassified,present,visa_process_stages,,insert,pending_target_id,충청북도 지역특화형 비자 사업 숙련기능인력(E74R) 공고(2026년 8차)_section0,11,기타 사항,"대상 공통 테이블은 확정했으며, UUID 발급 후 target_record_id를 채움."
requirements/_review_current_requirements.csv,REQ-129,,reclassified,present,visa_process_stages,,insert,pending_target_id,충청북도 지역특화형 비자 사업 숙련기능인력(E74R) 공고(2026년 8차)_section0,11,기타 사항,"대상 공통 테이블은 확정했으며, UUID 발급 후 target_record_id를 채움."
requirements/_review_current_requirements.csv,REQ-130,,reclassified,present,visa_process_stages,,insert,pending_target_id,충청북도 지역특화형 비자 사업 숙련기능인력(E74R) 공고(2026년 8차)_section0,11,기타 사항,"대상 공통 테이블은 확정했으며, UUID 발급 후 target_record_id를 채움."
requirements/_review_current_requirements.csv,REQ-131,,approved,present,visa_requirement_criteria,,insert,pending_target_id,충청북도 지역특화형 비자 사업 숙련기능인력(E74R) 공고(2026년 8차)_section0,11,기타 사항,"대상 공통 테이블은 확정했으며, UUID 발급 후 target_record_id를 채움."
requirements/_review_current_requirements.csv,REQ-132,,approved,present,visa_requirement_criteria,,insert,pending_target_id,충청북도 지역특화형 비자 사업 숙련기능인력(E74R) 공고(2026년 8차)_section0,11,기타 사항,"대상 공통 테이블은 확정했으며, UUID 발급 후 target_record_id를 채움."
requirements/_review_current_requirements.csv,REQ-133,,reclassified,present,visa_process_stages,,insert,pending_target_id,충청북도 지역특화형 비자 사업 숙련기능인력(E74R) 공고(2026년 8차)_section0,11,기타 사항,"대상 공통 테이블은 확정했으며, UUID 발급 후 target_record_id를 채움."
requirements/_review_current_requirements.csv,REQ-134,,approved,present,visa_requirement_criteria,,insert,pending_target_id,충청북도 지역특화형 비자 사업 숙련기능인력(E74R) 공고(2026년 8차)_section0,11,기타 사항,"대상 공통 테이블은 확정했으며, UUID 발급 후 target_record_id를 채움."
requirements/_review_current_requirements.csv,REQ-135,,excluded,present,none,,exclude,verified,충청북도 지역특화형 비자 사업 숙련기능인력(E74R) 공고(2026년 8차)_section0,11-12,기타 사항,"[서  식]은 source_page = 12에 해당함.; 복합 행을 REQ-135-01, REQ-135-02로 분리함 (기타 안내 문장과 서식 섹션 제목을 분리)"
requirements/_review_current_requirements.csv,REQ-135-01,REQ-135,approved,present,none,,exclude,verified,충청북도 지역특화형 비자 사업 숙련기능인력(E74R) 공고(2026년 8차)_section0,11,기타 사항,"[서  식]은 source_page = 12에 해당함.; 복합 행을 REQ-135-01, REQ-135-02로 분리함 (기타 안내 문장과 서식 섹션 제목을 분리); REQ-135에서 파생된 하위 행 (기타 안내 문장과 서식 섹션 제목을 분리)"
requirements/_review_current_requirements.csv,REQ-135-02,REQ-135,approved,present,none,,exclude,verified,충청북도 지역특화형 비자 사업 숙련기능인력(E74R) 공고(2026년 8차)_section0,12,기타 사항,"[서  식]은 source_page = 12에 해당함.; 복합 행을 REQ-135-01, REQ-135-02로 분리함 (기타 안내 문장과 서식 섹션 제목을 분리); REQ-135에서 파생된 하위 행 (기타 안내 문장과 서식 섹션 제목을 분리)"
history/change_history.csv,CHG-001,,reclassified,present,change_history,,insert,pending_target_id,공고(2026년 1차).pdf → 공고(2026년 2차).pdf,7→7,3. 자격 요건 > 고용기업 및 고용주 요건 > 고용 가능 인원 산정 기준,change_history.csv:CHG-001 old_value/new_value; 공통 UUID/FK 발급 전 의미 매핑 완료
history/change_history.csv,CHG-002,,reclassified,present,change_history,,insert,pending_target_id,공고(2026년 1차).pdf → 공고(2026년 2차).pdf,7→7,3. 자격 요건 > 체류허가 사항 > 체류기간,change_history.csv:CHG-002 old_value/new_value; 공통 UUID/FK 발급 전 의미 매핑 완료
history/change_history.csv,CHG-003,,reclassified,present,change_history,,insert,pending_target_id,공고(2026년 1차).pdf → 공고(2026년 2차).pdf,7→7,3. 자격 요건 > 체류허가 사항 > 허가조건,change_history.csv:CHG-003 old_value/new_value; 공통 UUID/FK 발급 전 의미 매핑 완료
history/change_history.csv,CHG-004,,reclassified,present,change_history,,insert,pending_target_id,공고(2026년 1차).pdf → 공고(2026년 2차).pdf,7→7,3. 자격 요건 > 고용주 요건,change_history.csv:CHG-004 old_value/new_value; 공통 UUID/FK 발급 전 의미 매핑 완료
history/change_history.csv,CHG-005,,reclassified,present,change_history,,insert,pending_target_id,공고(2026년 1차).pdf → 공고(2026년 2차).pdf,21→21,서식8 > 광역지자체장 추천서,change_history.csv:CHG-005 old_value/new_value; 공통 UUID/FK 발급 전 의미 매핑 완료
history/change_history.csv,CHG-006,,reclassified,present,change_history,,insert,pending_target_id,공고(2026년 1차).pdf → 공고(2026년 2차).pdf,→15,서식3 > 점수제 자체 심사표 > 기본요건,change_history.csv:CHG-006 old_value/new_value; 공통 UUID/FK 발급 전 의미 매핑 완료
history/change_history.csv,CHG-007,,reclassified,present,change_history,,insert,pending_target_id,공고(2026년 4차).pdf → 공고(2026년 5차).pdf,→8,4. 제출서류 > 시군 제출 서류 > 필수 서류,change_history.csv:CHG-007 old_value/new_value; 공통 UUID/FK 발급 전 의미 매핑 완료
history/change_history.csv,CHG-008,,reclassified,present,change_history,,insert,pending_target_id,공고(2026년 7차).pdf → 공고(2026년 8차).pdf,2→2,3. 자격 요건 > 추천대상 > 제외대상,change_history.csv:CHG-008 old_value/new_value; 본문 300만원 기준 적용 및 서식3 잔존 문구 기록
history/change_history.csv,CHG-009,,reclassified,present,change_history,,insert,pending_target_id,공고(2026년 7차).pdf → 공고(2026년 8차).pdf,3→3,3. 자격 요건 > 점수제 심사 > 감점 항목,change_history.csv:CHG-009 old_value/new_value; 본문 300만원 기준 적용 및 서식3 잔존 문구 기록
history/change_history.csv,CHG-010,,reclassified,present,change_history,,insert,pending_target_id,공고(2026년 7차).pdf → 공고(2026년 8차).pdf,3→3,3. 자격 요건 > 점수제 심사 > 감점 항목 및 감점 기준 각주,change_history.csv:CHG-010 old_value/new_value; 공통 UUID/FK 발급 전 의미 매핑 완료
history/change_history.csv,CHG-011,,reclassified,present,change_history,,insert,pending_target_id,공고(2026년 7차).pdf → 공고(2026년 8차).pdf,7→8,3. 자격 요건 > 고용기업 요건 > 근속자 특례,change_history.csv:CHG-011 old_value/new_value; 공통 UUID/FK 발급 전 의미 매핑 완료
history/change_history.csv,CHG-012,,reclassified,present,change_history,,insert,pending_target_id,공고(2026년 7차).pdf → 공고(2026년 8차).pdf,→8,3. 자격 요건 > 고용기업 요건 > E-7-4/E-7-4R 동시 고용 특례,change_history.csv:CHG-012 old_value/new_value; 공통 UUID/FK 발급 전 의미 매핑 완료
history/change_history.csv,CHG-013,,reclassified,present,change_history,,insert,pending_target_id,공고(2026년 2차).pdf → 공고(2026년 3차).pdf,1→1,공고 개요 > 모집규모,change_history.csv:CHG-013 old_value/new_value; 공통 UUID/FK 발급 전 의미 매핑 완료
history/change_history.csv,CHG-014,,reclassified,present,change_history,,insert,pending_target_id,공고(2026년 3차).pdf → 공고(2026년 4차).pdf,1→1,공고 개요 > 모집규모,change_history.csv:CHG-014 old_value/new_value; 공통 UUID/FK 발급 전 의미 매핑 완료
history/change_history.csv,CHG-015,,reclassified,present,change_history,,insert,pending_target_id,공고(2026년 5차).pdf → 공고(2026년 6차).pdf,1→1,공고 개요 > 모집규모,change_history.csv:CHG-015 old_value/new_value; 공통 UUID/FK 발급 전 의미 매핑 완료
history/change_history.csv,CHG-016,,reclassified,present,change_history,,insert,pending_target_id,공고(2026년 6차).pdf → 공고(2026년 7차).pdf,1→1,공고 개요 > 모집규모,change_history.csv:CHG-016 old_value/new_value; 공통 UUID/FK 발급 전 의미 매핑 완료
history/change_history.csv,CHG-017,,reclassified,present,change_history,,insert,pending_target_id,공고(2026년 7차).pdf → 공고(2026년 8차).pdf,1→1,공고 개요 > 모집규모,change_history.csv:CHG-017 old_value/new_value; 공통 UUID/FK 발급 전 의미 매핑 완료
